Date,Product_ID,Units_Sold,Inventory_Level,Unit_Price,Fuel_Price_Index,Weather_Condition,Shipping_Delay_Days,Lead_Time_Days
12-09-2038,PROD_004,299,593,17.73,1.44,Snow,6,9
13-09-2038,PROD_004,177,255,12.76,1.14,Storm,0,9
14-09-2038,PROD_005,268,616,35.5,1.35,Sunny,0,3
15-09-2038,PROD_005,200,651,13.58,1.22,Snow,5,3
16-09-2038,PROD_005,210,713,28.2,1.15,Storm,4,9
17-09-2038,PROD_003,158,343,11.31,1.31,Snow,1,8
18-09-2038,PROD_004,97,535,18.84,1.47,Cloudy,6,2
19-09-2038,PROD_004,69,372,15.52,1.18,Sunny,6,6
20-09-2038,PROD_003,104,434,50.05,1.38,Sunny,5,6
21-09-2038,PROD_005,202,933,27.31,1.16,Cloudy,1,3
22-09-2038,PROD_002,202,45,13.94,1.4,Rainy,5,6
23-09-2038,PROD_005,23,728,23.27,1.38,Storm,0,3
24-09-2038,PROD_005,130,903,44.14,1.38,Rainy,6,7
25-09-2038,PROD_003,270,54,47.28,1.5,Snow,5,4
26-09-2038,PROD_004,152,77,15.99,1.07,Storm,4,6
27-09-2038,PROD_005,119,490,48.93,1.19,Storm,5,7
28-09-2038,PROD_004,191,670,28.53,1.32,Storm,2,2
29-09-2038,PROD_001,138,855,43.97,1.3,Cloudy,3,7
30-09-2038,PROD_004,194,271,43.58,1.39,Sunny,6,5
01-10-2038,PROD_002,49,659,49.68,1.02,Cloudy,6,7
02-10-2038,PROD_002,74,549,44.86,1.35,Cloudy,5,7
03-10-2038,PROD_005,215,110,11.94,1.37,Cloudy,6,7
04-10-2038,PROD_004,60,14,35.97,1.03,Rainy,5,9
05-10-2038,PROD_005,192,77,18.31,1.27,Cloudy,0,8
06-10-2038,PROD_003,238,500,58.5,1.12,Sunny,3,2
07-10-2038,PROD_002,227,587,22.79,1.4,Storm,0,9
08-10-2038,PROD_005,177,417,31.01,1.02,Rainy,4,2
09-10-2038,PROD_003,247,839,19.84,1.07,Cloudy,1,5
10-10-2038,PROD_005,104,274,16.73,1.05,Cloudy,2,3
11-10-2038,PROD_004,192,493,40.05,1.03,Storm,3,9
12-10-2038,PROD_004,264,196,34.66,1.3,Storm,2,6
13-10-2038,PROD_004,192,375,28.73,1.43,Rainy,1,2
14-10-2038,PROD_004,231,730,14.27,1.26,Sunny,0,6
15-10-2038,PROD_001,103,62,46.8,1.11,Rainy,4,8
16-10-2038,PROD_003,192,360,10.29,1.17,Storm,1,5
17-10-2038,PROD_003,202,972,32.88,1.18,Sunny,2,7
18-10-2038,PROD_004,152,543,41.63,1.23,Cloudy,6,5
19-10-2038,PROD_001,281,990,31.54,1.21,Cloudy,2,8
20-10-2038,PROD_004,288,744,16.31,1.34,Snow,2,6
21-10-2038,PROD_001,216,109,48.91,1.17,Storm,0,6
22-10-2038,PROD_004,44,676,26.2,1.33,Snow,6,8
23-10-2038,PROD_002,160,193,16.74,1.27,Rainy,5,5
24-10-2038,PROD_002,242,518,37.51,1.02,Rainy,2,3
25-10-2038,PROD_005,39,943,10.96,1.46,Sunny,0,6
26-10-2038,PROD_004,266,650,26.2,1.09,Storm,6,8
27-10-2038,PROD_003,220,458,47.53,1.23,Sunny,2,4
28-10-2038,PROD_005,134,854,55.64,1.47,Sunny,3,7
29-10-2038,PROD_002,208,798,39.59,1.12,Rainy,5,8
30-10-2038,PROD_004,45,939,20.88,1.01,Rainy,6,8
31-10-2038,PROD_005,73,300,21,1.25,Storm,6,4
01-11-2038,PROD_004,189,967,40.19,1.11,Rainy,3,6
02-11-2038,PROD_002,30,567,30.34,1.29,Storm,5,2
03-11-2038,PROD_005,46,671,18.86,1.41,Snow,1,5
04-11-2038,PROD_002,102,495,49.37,1.26,Cloudy,1,3
05-11-2038,PROD_001,57,148,20.01,1.32,Snow,5,4
06-11-2038,PROD_002,106,798,26.08,1.33,Rainy,4,4
07-11-2038,PROD_004,175,768,13.07,1.41,Cloudy,2,2
08-11-2038,PROD_003,205,460,45.07,1.34,Cloudy,2,6
09-11-2038,PROD_002,201,138,23.76,1.49,Sunny,0,2
10-11-2038,PROD_003,162,860,21.64,1.23,Cloudy,5,3
11-11-2038,PROD_001,225,835,25.17,1.03,Storm,6,6
12-11-2038,PROD_005,161,291,53.71,1.2,Rainy,1,4
13-11-2038,PROD_005,204,334,35.9,1.42,Rainy,5,4
14-11-2038,PROD_003,260,698,17.89,1.07,Sunny,3,8
15-11-2038,PROD_005,27,834,48.72,1.37,Sunny,0,5
16-11-2038,PROD_002,91,183,20.42,1.27,Rainy,3,3
17-11-2038,PROD_003,114,306,30.62,1.45,Sunny,0,8
18-11-2038,PROD_004,176,924,38.4,1.37,Cloudy,1,8
19-11-2038,PROD_002,60,980,39.22,1.33,Cloudy,2,4
20-11-2038,PROD_002,288,897,13.45,1.44,Storm,5,2
21-11-2038,PROD_002,174,261,51.84,1.45,Sunny,2,4
22-11-2038,PROD_004,294,926,33.97,1.19,Rainy,1,2
23-11-2038,PROD_001,173,309,59.46,1.46,Snow,5,2
24-11-2038,PROD_005,72,343,45.87,1.03,Rainy,6,7
25-11-2038,PROD_003,198,423,59.63,1.38,Snow,3,7
26-11-2038,PROD_001,259,656,32.67,1.17,Snow,4,8
27-11-2038,PROD_003,156,772,17.04,1.24,Storm,4,7
28-11-2038,PROD_005,274,513,46.37,1.42,Snow,1,6
29-11-2038,PROD_004,243,825,48.89,1.32,Cloudy,6,6
30-11-2038,PROD_002,199,523,52.64,1.23,Cloudy,0,8
01-12-2038,PROD_002,201,260,25.07,1.08,Storm,2,4
02-12-2038,PROD_004,278,361,35.53,1.47,Rainy,3,4
03-12-2038,PROD_001,262,955,52.88,1.17,Rainy,4,2
04-12-2038,PROD_001,115,168,53.24,1.05,Rainy,2,6
05-12-2038,PROD_003,216,659,11.28,1.28,Rainy,1,8
06-12-2038,PROD_004,33,199,43.55,1.2,Cloudy,2,4
07-12-2038,PROD_001,139,384,40.08,1.3,Cloudy,5,6
08-12-2038,PROD_004,288,311,14.17,1.12,Storm,4,3
09-12-2038,PROD_005,190,581,56.51,1.19,Storm,6,2
10-12-2038,PROD_002,91,311,32.27,1.49,Storm,3,7
11-12-2038,PROD_002,198,565,43.71,1.47,Rainy,0,8
12-12-2038,PROD_002,189,394,54.14,1.43,Rainy,0,6
13-12-2038,PROD_004,178,770,16.51,1.39,Cloudy,5,4
14-12-2038,PROD_004,173,350,52.79,1.08,Cloudy,6,8
15-12-2038,PROD_003,101,27,46.22,1.23,Sunny,5,8
16-12-2038,PROD_002,76,878,51.98,1.36,Sunny,2,9
17-12-2038,PROD_003,26,874,34.74,1.13,Rainy,0,9
18-12-2038,PROD_002,131,631,11.67,1.02,Cloudy,4,2
19-12-2038,PROD_003,67,132,43.53,1.21,Rainy,6,5
20-12-2038,PROD_003,99,379,28.73,1.21,Snow,3,2
21-12-2038,PROD_005,52,601,30.12,1.03,Sunny,0,3
22-12-2038,PROD_003,134,527,32.06,1.16,Storm,0,2
23-12-2038,PROD_004,22,286,34.65,1.46,Rainy,1,9
24-12-2038,PROD_003,23,283,43.1,1.13,Snow,0,9
25-12-2038,PROD_002,279,902,46.34,1.28,Storm,0,7
26-12-2038,PROD_003,61,741,48.84,1.24,Snow,4,7
27-12-2038,PROD_001,28,648,43.58,1.43,Cloudy,6,6
28-12-2038,PROD_002,164,806,50.17,1.33,Cloudy,0,6
29-12-2038,PROD_001,116,226,16.11,1.08,Cloudy,1,4
30-12-2038,PROD_002,295,426,51.84,1.07,Storm,1,4
31-12-2038,PROD_004,161,26,29.36,1.28,Storm,5,2
01-01-2039,PROD_004,297,331,36.44,1.02,Cloudy,1,7
02-01-2039,PROD_004,46,116,31.69,1.2,Storm,0,2
03-01-2039,PROD_001,62,88,33.79,1.2,Cloudy,5,8
04-01-2039,PROD_005,150,618,24.27,1.1,Rainy,2,7
05-01-2039,PROD_002,235,732,18.5,1.15,Cloudy,2,8
06-01-2039,PROD_004,113,734,15.24,1.16,Sunny,4,2
07-01-2039,PROD_002,27,121,32.57,1.01,Rainy,6,6
08-01-2039,PROD_001,105,893,16.26,1.4,Cloudy,2,9
09-01-2039,PROD_005,157,865,22.25,1.48,Sunny,4,6
10-01-2039,PROD_001,265,32,16.68,1.14,Cloudy,4,5
11-01-2039,PROD_002,40,602,15.46,1.06,Rainy,5,9
12-01-2039,PROD_005,284,695,54.12,1.48,Cloudy,1,5
13-01-2039,PROD_005,167,887,43.7,1.37,Storm,3,5
14-01-2039,PROD_001,203,769,56.19,1.45,Cloudy,4,4
15-01-2039,PROD_004,246,397,42.2,1.18,Rainy,6,6
16-01-2039,PROD_002,55,524,52.2,1.24,Snow,0,2
17-01-2039,PROD_003,265,23,37.76,1.47,Cloudy,1,2
18-01-2039,PROD_003,92,324,33.13,1.23,Storm,0,5
19-01-2039,PROD_001,169,33,36.42,1.34,Rainy,0,4
20-01-2039,PROD_002,20,246,26.01,1.35,Sunny,2,4
21-01-2039,PROD_002,88,854,42.9,1.42,Snow,0,5
22-01-2039,PROD_001,249,18,54.86,1.49,Cloudy,5,9
23-01-2039,PROD_002,230,29,49.12,1.17,Rainy,4,2
24-01-2039,PROD_004,91,48,33.1,1.12,Storm,6,4
25-01-2039,PROD_001,115,938,57.7,1.04,Storm,0,7
26-01-2039,PROD_004,103,911,59.27,1.43,Rainy,6,7
27-01-2039,PROD_002,247,179,34.66,1.15,Storm,0,3
28-01-2039,PROD_001,255,369,53.23,1.02,Snow,2,7
29-01-2039,PROD_002,241,883,10.24,1.43,Sunny,0,5
30-01-2039,PROD_001,242,999,13.33,1.25,Storm,4,2
31-01-2039,PROD_002,240,737,11.12,1.42,Storm,4,3
01-02-2039,PROD_004,235,944,48.66,1.28,Sunny,0,6
02-02-2039,PROD_004,250,394,13.99,1.16,Snow,4,2
03-02-2039,PROD_002,188,589,10.85,1.06,Snow,5,8
04-02-2039,PROD_001,61,495,17.37,1.22,Snow,5,3
05-02-2039,PROD_003,277,430,25.31,1.01,Storm,4,6
06-02-2039,PROD_004,215,206,33.24,1.3,Storm,2,4
07-02-2039,PROD_004,115,34,13.27,1.21,Snow,6,9
08-02-2039,PROD_003,33,761,34.95,1.07,Storm,1,2
09-02-2039,PROD_002,132,582,22.4,1.27,Cloudy,5,2
10-02-2039,PROD_001,96,412,23.72,1.4,Storm,1,4
11-02-2039,PROD_002,296,363,51.1,1.49,Snow,3,2
12-02-2039,PROD_005,179,309,59.35,1.26,Rainy,6,9
13-02-2039,PROD_004,138,981,33.19,1.06,Snow,1,5
14-02-2039,PROD_005,180,278,26.09,1.41,Rainy,5,8
15-02-2039,PROD_004,165,151,56.57,1.35,Storm,5,3
16-02-2039,PROD_004,182,226,35.02,1.48,Storm,0,6
17-02-2039,PROD_005,198,242,46.52,1.27,Rainy,4,6
18-02-2039,PROD_005,108,9,30.69,1.18,Snow,1,3
19-02-2039,PROD_002,242,828,20.13,1.48,Sunny,2,5
20-02-2039,PROD_005,285,391,42.74,1.27,Sunny,3,2
21-02-2039,PROD_002,258,47,43.24,1.01,Snow,0,4
22-02-2039,PROD_002,53,623,33.01,1.24,Storm,1,4
23-02-2039,PROD_002,186,203,23.5,1,Rainy,4,8
24-02-2039,PROD_004,144,988,51.59,1.37,Rainy,2,2
25-02-2039,PROD_004,243,893,23.77,1.28,Snow,5,7
26-02-2039,PROD_005,169,156,42.95,1.05,Snow,1,6
27-02-2039,PROD_004,208,854,29.2,1.41,Cloudy,4,3
28-02-2039,PROD_005,62,25,33.62,1.27,Rainy,1,3
01-03-2039,PROD_004,48,420,20.57,1.06,Cloudy,0,6
02-03-2039,PROD_001,139,991,42.47,1.08,Storm,3,9
03-03-2039,PROD_001,50,819,21.29,1.41,Rainy,6,3
04-03-2039,PROD_005,200,677,34.29,1.18,Snow,4,6
05-03-2039,PROD_004,181,760,26.42,1.41,Snow,3,9
06-03-2039,PROD_004,147,773,58.18,1.03,Storm,3,5
07-03-2039,PROD_002,274,263,59.11,1.12,Sunny,5,2
08-03-2039,PROD_003,273,528,47.67,1.38,Cloudy,6,6
09-03-2039,PROD_005,149,587,59.2,1.32,Snow,2,5
10-03-2039,PROD_003,31,957,15.68,1.15,Rainy,6,6
11-03-2039,PROD_003,54,469,59.62,1.47,Rainy,4,5
12-03-2039,PROD_005,217,253,15.18,1.11,Rainy,2,5
13-03-2039,PROD_004,267,717,30.77,1.42,Storm,5,5
14-03-2039,PROD_005,129,545,21.95,1.35,Sunny,6,8
15-03-2039,PROD_003,264,146,57.69,1.06,Cloudy,3,2
16-03-2039,PROD_004,269,325,41.79,1.28,Rainy,6,8
17-03-2039,PROD_001,182,337,39.86,1.46,Rainy,0,6
18-03-2039,PROD_005,67,739,59.87,1.31,Snow,0,7
19-03-2039,PROD_005,90,117,40.62,1.26,Sunny,1,8
20-03-2039,PROD_004,153,164,42.31,1.18,Snow,1,6
21-03-2039,PROD_001,258,549,12.24,1.39,Storm,4,6
22-03-2039,PROD_001,87,910,52.95,1.46,Storm,6,5
23-03-2039,PROD_004,297,869,58.5,1.38,Cloudy,0,3
24-03-2039,PROD_002,51,807,58.02,1.36,Storm,3,3
25-03-2039,PROD_005,142,648,21.06,1.1,Cloudy,0,6
26-03-2039,PROD_005,41,820,21.3,1.42,Snow,4,3
27-03-2039,PROD_003,174,757,28.3,1.02,Rainy,1,7
28-03-2039,PROD_004,129,197,25.51,1.38,Rainy,5,8
29-03-2039,PROD_003,290,373,25.28,1.11,Sunny,1,3
30-03-2039,PROD_003,134,577,40.26,1.24,Storm,5,3
31-03-2039,PROD_001,239,591,50.28,1.35,Sunny,2,5
01-04-2039,PROD_005,249,563,56.84,1.38,Sunny,5,9
02-04-2039,PROD_003,271,128,13.39,1.44,Rainy,1,8
03-04-2039,PROD_001,268,413,23.9,1.14,Storm,6,6
04-04-2039,PROD_004,28,379,22.75,1.11,Rainy,3,9
05-04-2039,PROD_003,53,879,27.87,1.5,Sunny,6,8
06-04-2039,PROD_005,247,992,31.22,1.1,Storm,4,7
07-04-2039,PROD_003,92,0,29.46,1.33,Rainy,6,8
08-04-2039,PROD_004,231,166,57.61,1.48,Cloudy,6,9
09-04-2039,PROD_003,91,15,31.86,1.45,Cloudy,1,7
10-04-2039,PROD_005,77,656,37.58,1.22,Snow,1,8
11-04-2039,PROD_001,239,111,47.43,1.32,Snow,5,9
12-04-2039,PROD_005,294,367,46.25,1.26,Storm,3,8
13-04-2039,PROD_001,268,101,39.15,1.17,Snow,1,6
14-04-2039,PROD_002,35,593,53.04,1.07,Storm,6,7
15-04-2039,PROD_005,94,405,41.21,1.4,Sunny,3,4
16-04-2039,PROD_005,125,981,53.74,1.05,Cloudy,1,4
17-04-2039,PROD_004,155,506,25.14,1.3,Storm,3,3
18-04-2039,PROD_003,93,610,16.6,1.3,Sunny,1,9
19-04-2039,PROD_001,273,670,50.98,1.17,Cloudy,4,8
20-04-2039,PROD_001,37,39,29.13,1.07,Rainy,2,9
21-04-2039,PROD_004,62,666,42.55,1.4,Sunny,2,6
22-04-2039,PROD_004,69,547,46.87,1.23,Rainy,6,3
23-04-2039,PROD_003,22,380,26.34,1.36,Snow,0,9
24-04-2039,PROD_003,251,758,35.26,1.01,Storm,2,9
25-04-2039,PROD_005,238,515,54.75,1.04,Cloudy,6,5
26-04-2039,PROD_002,78,496,53.99,1.09,Snow,3,6
27-04-2039,PROD_003,83,885,47.47,1.06,Sunny,3,7
28-04-2039,PROD_004,89,964,48.14,1.1,Snow,5,5
29-04-2039,PROD_003,161,280,54.88,1.34,Rainy,2,5
30-04-2039,PROD_001,221,350,46.82,1.02,Rainy,5,6
01-05-2039,PROD_002,226,333,26.98,1.02,Storm,3,3
02-05-2039,PROD_005,240,925,16.04,1.02,Snow,4,4
03-05-2039,PROD_001,265,942,31.09,1.35,Cloudy,3,3
04-05-2039,PROD_001,100,760,14.37,1.27,Rainy,5,4
05-05-2039,PROD_002,270,523,15.79,1.19,Sunny,4,2
06-05-2039,PROD_005,70,282,57.51,1.34,Snow,4,4
07-05-2039,PROD_004,223,940,43.79,1.28,Cloudy,4,6
08-05-2039,PROD_005,44,727,52.58,1,Cloudy,1,4
09-05-2039,PROD_003,60,318,42.14,1.42,Cloudy,0,2
10-05-2039,PROD_001,88,822,30.93,1.18,Cloudy,5,7
11-05-2039,PROD_003,23,413,11.26,1.2,Rainy,3,7
12-05-2039,PROD_004,259,593,57.79,1.39,Storm,1,4
13-05-2039,PROD_003,50,13,13.55,1.09,Snow,5,3
14-05-2039,PROD_005,136,55,40.51,1.01,Rainy,0,4
15-05-2039,PROD_003,214,402,15.11,1.45,Storm,1,6
16-05-2039,PROD_004,109,341,24.21,1.25,Cloudy,3,9
17-05-2039,PROD_004,197,793,19.29,1.17,Sunny,5,6
18-05-2039,PROD_004,164,198,37.69,1.41,Cloudy,4,5
19-05-2039,PROD_005,221,859,54.35,1.01,Storm,1,3
20-05-2039,PROD_004,222,677,41.78,1.1,Storm,0,3
21-05-2039,PROD_001,43,964,43.21,1.08,Sunny,0,4
22-05-2039,PROD_004,124,291,55.45,1.37,Rainy,0,4
23-05-2039,PROD_003,294,657,47.47,1.16,Sunny,5,9
24-05-2039,PROD_003,79,440,53.3,1.39,Cloudy,1,6
25-05-2039,PROD_003,34,77,30.82,1.02,Snow,6,9
26-05-2039,PROD_005,104,111,53.27,1.3,Rainy,6,5
27-05-2039,PROD_003,216,534,42.29,1.16,Snow,6,2
28-05-2039,PROD_005,254,374,16.78,1.09,Snow,0,4
29-05-2039,PROD_005,282,115,11.94,1.41,Rainy,2,3
30-05-2039,PROD_004,25,141,22.2,1.21,Cloudy,5,7
31-05-2039,PROD_001,77,991,28.92,1.29,Storm,0,4
01-06-2039,PROD_004,164,196,51.88,1.02,Cloudy,0,9
02-06-2039,PROD_004,61,789,47.06,1.4,Storm,1,8
03-06-2039,PROD_005,219,539,57.77,1.14,Storm,6,5
04-06-2039,PROD_005,193,298,37.96,1.35,Rainy,6,3
05-06-2039,PROD_003,114,75,47.39,1.38,Rainy,3,9
06-06-2039,PROD_003,236,529,23.76,1.06,Sunny,1,7
07-06-2039,PROD_004,130,99,43.98,1.15,Snow,1,7
08-06-2039,PROD_002,199,478,45.31,1.36,Snow,2,5
09-06-2039,PROD_002,182,972,52.42,1.12,Snow,3,3
10-06-2039,PROD_003,138,467,36.82,1.42,Snow,1,4
11-06-2039,PROD_002,247,635,42.45,1.16,Sunny,2,5
12-06-2039,PROD_003,164,876,20.15,1.2,Storm,1,6
13-06-2039,PROD_005,161,291,46.84,1.05,Sunny,2,3
14-06-2039,PROD_004,141,124,51.92,1.07,Rainy,5,5
15-06-2039,PROD_001,245,518,39.69,1.14,Cloudy,4,5
16-06-2039,PROD_004,276,22,15.78,1.02,Storm,0,9
17-06-2039,PROD_003,184,161,25.64,1.1,Storm,0,2
18-06-2039,PROD_003,240,628,33.78,1.2,Sunny,1,2
19-06-2039,PROD_004,88,505,43.86,1.19,Rainy,6,7
20-06-2039,PROD_003,243,881,26.02,1.1,Rainy,2,4
21-06-2039,PROD_002,143,863,52.01,1.04,Storm,6,6
22-06-2039,PROD_002,31,20,28.59,1.16,Sunny,4,6
23-06-2039,PROD_003,71,763,12.14,1.37,Snow,0,5
24-06-2039,PROD_003,148,837,49.7,1.26,Storm,6,5
25-06-2039,PROD_002,154,463,42.21,1.47,Snow,1,8
26-06-2039,PROD_003,164,482,50.1,1.07,Cloudy,5,7
27-06-2039,PROD_003,146,501,27.44,1.1,Rainy,6,5
28-06-2039,PROD_004,245,942,10.88,1.14,Storm,6,3
29-06-2039,PROD_001,90,308,13.69,1.01,Cloudy,1,4
30-06-2039,PROD_002,292,595,15.59,1.47,Snow,2,4
01-07-2039,PROD_004,206,873,50.26,1.22,Storm,3,2
02-07-2039,PROD_001,22,552,25.07,1.24,Cloudy,5,7
03-07-2039,PROD_003,41,202,59.89,1.08,Storm,1,5
04-07-2039,PROD_003,185,415,47.92,1.44,Cloudy,4,5
05-07-2039,PROD_004,265,639,40.06,1.35,Cloudy,4,3
06-07-2039,PROD_003,253,141,59.18,1.22,Snow,3,5
07-07-2039,PROD_005,177,855,25.82,1.44,Rainy,4,9
08-07-2039,PROD_004,170,614,18.28,1.45,Sunny,2,5
09-07-2039,PROD_001,232,106,46.86,1.02,Cloudy,1,9
10-07-2039,PROD_004,237,990,23.9,1.06,Rainy,2,4
11-07-2039,PROD_002,265,528,58.05,1.01,Sunny,6,8
12-07-2039,PROD_004,295,536,59.4,1.29,Snow,3,5
13-07-2039,PROD_003,170,575,56.32,1.11,Storm,3,7
14-07-2039,PROD_003,215,968,57.24,1.42,Rainy,2,9
15-07-2039,PROD_005,40,853,40.78,1.23,Storm,5,3
16-07-2039,PROD_005,276,886,44.61,1.42,Storm,0,3
17-07-2039,PROD_005,36,748,14.71,1.28,Sunny,3,6
18-07-2039,PROD_001,70,687,48.15,1.4,Rainy,1,6
19-07-2039,PROD_005,289,290,20.1,1.19,Cloudy,5,2
20-07-2039,PROD_001,102,804,52.02,1.47,Sunny,3,3
21-07-2039,PROD_005,143,310,58.08,1.33,Rainy,2,7
22-07-2039,PROD_001,281,912,20.62,1.3,Cloudy,2,3
23-07-2039,PROD_004,68,667,13.9,1.18,Storm,4,7
24-07-2039,PROD_004,25,384,34.19,1.47,Snow,5,7
25-07-2039,PROD_003,136,52,49.58,1.17,Snow,0,4
26-07-2039,PROD_001,137,584,48.53,1.42,Sunny,2,9
27-07-2039,PROD_002,282,182,44.84,1.2,Cloudy,6,6
28-07-2039,PROD_003,148,368,51.03,1.38,Cloudy,4,7
29-07-2039,PROD_004,190,700,18.75,1.46,Snow,4,8
30-07-2039,PROD_001,46,12,42.6,1.23,Cloudy,1,2
31-07-2039,PROD_005,218,558,40.28,1.26,Rainy,4,9
01-08-2039,PROD_002,116,959,17.67,1.17,Rainy,0,4
02-08-2039,PROD_004,36,159,30.72,1.03,Snow,1,7
03-08-2039,PROD_003,192,283,52.63,1.33,Storm,2,8
04-08-2039,PROD_001,120,564,58.59,1.06,Storm,5,8
05-08-2039,PROD_002,205,286,43.27,1.18,Storm,6,9
06-08-2039,PROD_001,203,7,56.1,1.17,Snow,2,4
07-08-2039,PROD_005,234,71,16.6,1.08,Sunny,4,6
08-08-2039,PROD_003,270,891,58.75,1.33,Cloudy,3,4
09-08-2039,PROD_001,235,97,11.68,1.09,Rainy,0,6
10-08-2039,PROD_004,48,86,36.36,1.39,Rainy,0,3
11-08-2039,PROD_003,121,841,24.55,1.12,Sunny,4,3
12-08-2039,PROD_004,142,100,50.7,1.14,Cloudy,0,6
13-08-2039,PROD_001,73,280,20.88,1.17,Storm,6,7
14-08-2039,PROD_003,121,882,10.58,1.08,Rainy,1,9
15-08-2039,PROD_004,136,288,30.73,1.22,Storm,4,9
16-08-2039,PROD_005,123,748,13.21,1.04,Storm,3,5
17-08-2039,PROD_005,64,195,24.5,1.21,Snow,2,5
18-08-2039,PROD_001,133,390,42.19,1.17,Snow,0,2
19-08-2039,PROD_003,50,608,24.74,1.17,Cloudy,5,5
20-08-2039,PROD_002,183,449,22.29,1.33,Rainy,2,2
21-08-2039,PROD_003,208,367,17.77,1.38,Snow,3,8
22-08-2039,PROD_005,214,429,16.76,1.18,Cloudy,3,6
23-08-2039,PROD_004,280,95,36.29,1.13,Sunny,1,7
24-08-2039,PROD_002,226,260,44.08,1.25,Storm,3,9
25-08-2039,PROD_001,71,511,32.64,1.39,Rainy,3,6
26-08-2039,PROD_002,68,120,16.18,1.32,Rainy,0,6
27-08-2039,PROD_001,25,365,42.39,1.02,Cloudy,2,2
28-08-2039,PROD_002,243,784,37.86,1.24,Snow,5,4
29-08-2039,PROD_001,42,331,29.06,1.5,Storm,0,2
30-08-2039,PROD_001,164,51,26.5,1.18,Storm,0,9
31-08-2039,PROD_002,129,395,19.16,1.22,Rainy,6,7
01-09-2039,PROD_002,231,317,17.31,1.14,Rainy,4,8
02-09-2039,PROD_001,60,674,26.94,1.25,Storm,5,7
03-09-2039,PROD_005,191,701,12.08,1.08,Sunny,4,8
04-09-2039,PROD_002,205,276,31.83,1.12,Cloudy,1,4
05-09-2039,PROD_003,233,596,40.08,1.36,Sunny,5,9
06-09-2039,PROD_004,71,193,57.08,1.07,Snow,1,3
07-09-2039,PROD_001,89,692,41.29,1.46,Sunny,3,3
08-09-2039,PROD_001,215,20,41.2,1.15,Sunny,1,4
09-09-2039,PROD_004,170,398,28.72,1.29,Snow,6,9
10-09-2039,PROD_005,128,714,16.67,1.16,Cloudy,1,9
11-09-2039,PROD_004,137,201,32.35,1.24,Storm,3,8
12-09-2039,PROD_002,114,465,39.93,1.45,Sunny,2,7
13-09-2039,PROD_004,275,150,46.2,1.03,Cloudy,6,8
14-09-2039,PROD_001,63,895,51.3,1.43,Snow,3,4
15-09-2039,PROD_004,86,158,22.8,1.28,Cloudy,3,8
16-09-2039,PROD_003,175,309,22.06,1.33,Sunny,2,5
17-09-2039,PROD_002,225,950,38.26,1.03,Storm,3,4
18-09-2039,PROD_004,293,503,38.3,1.38,Snow,4,4
19-09-2039,PROD_001,174,25,20.9,1.06,Snow,1,6
20-09-2039,PROD_002,198,820,39.37,1.48,Sunny,3,9
21-09-2039,PROD_001,79,65,27.29,1.4,Cloudy,0,9
22-09-2039,PROD_005,93,934,41.97,1.25,Storm,1,2
23-09-2039,PROD_003,68,262,24.55,1.46,Snow,6,4
24-09-2039,PROD_005,290,471,39.61,1.08,Sunny,4,9
25-09-2039,PROD_003,92,166,48.42,1.5,Sunny,4,6
26-09-2039,PROD_004,215,799,59.01,1.36,Rainy,6,4
27-09-2039,PROD_002,198,153,55.55,1.05,Rainy,6,9
28-09-2039,PROD_004,67,342,35.18,1.27,Cloudy,3,5
29-09-2039,PROD_003,91,717,34.42,1.36,Sunny,2,4
30-09-2039,PROD_003,132,412,31.89,1.31,Cloudy,0,4
01-10-2039,PROD_003,264,664,11.39,1.21,Cloudy,3,6
02-10-2039,PROD_001,178,183,18.3,1.12,Storm,2,4
03-10-2039,PROD_002,293,670,12.96,1.12,Rainy,4,6
04-10-2039,PROD_004,287,193,44.82,1.46,Cloudy,1,8
05-10-2039,PROD_004,49,1,30.66,1.12,Storm,6,9
06-10-2039,PROD_005,116,214,13.19,1.48,Storm,4,2
07-10-2039,PROD_003,270,686,44.53,1.11,Rainy,3,6
08-10-2039,PROD_003,26,586,42.22,1.19,Rainy,2,7
09-10-2039,PROD_003,111,796,46,1.01,Sunny,6,9
10-10-2039,PROD_004,132,638,39.99,1.45,Cloudy,3,8
11-10-2039,PROD_005,278,482,18.08,1.05,Storm,4,2
12-10-2039,PROD_001,126,560,13.07,1.18,Sunny,0,7
13-10-2039,PROD_002,82,968,50.86,1.42,Cloudy,4,4
14-10-2039,PROD_001,290,31,20.79,1.4,Cloudy,3,9
15-10-2039,PROD_004,218,669,37.13,1.42,Sunny,2,2
16-10-2039,PROD_003,165,14,34.26,1.46,Storm,3,3
17-10-2039,PROD_002,80,317,56.05,1.46,Sunny,1,7
18-10-2039,PROD_004,139,845,37.62,1.39,Cloudy,1,3
19-10-2039,PROD_004,80,242,39,1.29,Sunny,2,6
20-10-2039,PROD_004,45,16,25.98,1.28,Sunny,6,5
21-10-2039,PROD_002,134,533,57.93,1.01,Cloudy,4,4
22-10-2039,PROD_002,59,755,40.62,1.36,Rainy,3,8
23-10-2039,PROD_005,135,925,10.25,1.11,Storm,5,7
24-10-2039,PROD_005,155,80,37.8,1.41,Cloudy,5,8
25-10-2039,PROD_001,296,655,28.19,1.28,Rainy,1,9
26-10-2039,PROD_002,40,435,11.61,1.49,Sunny,0,3
27-10-2039,PROD_002,50,7,31.58,1.11,Rainy,1,9
28-10-2039,PROD_002,266,959,48.68,1.36,Cloudy,4,5
